"ResourceID","Geo","Period","Label1","Label2","Label3","Value","Unit","Measure","Multiplier","Date"
"CPACT1",NA,"2023-05-15",NA,NA,NA,20115997.9168,"Gigabyte","Broadband usage",0,2023-05-15
"CPACT1",NA,"2023-05-16",NA,NA,NA,19870120.7378,"Gigabyte","Broadband usage",0,2023-05-16
"CPACT1",NA,"2023-05-17",NA,NA,NA,20043877.5624,"Gigabyte","Broadband usage",0,2023-05-17
"CPACT1",NA,"2023-05-18",NA,NA,NA,19965145.4849,"Gigabyte","Broadband usage",0,2023-05-18
"CPACT1",NA,"2023-05-19",NA,NA,NA,21274021.7051,"Gigabyte","Broadband usage",0,2023-05-19
"CPACT1",NA,"2023-05-20",NA,NA,NA,24123723.9688,"Gigabyte","Broadband usage",0,2023-05-20
"CPACT1",NA,"2023-05-21",NA,NA,NA,23694111.3223,"Gigabyte","Broadband usage",0,2023-05-21
"CPACT1",NA,"2023-05-22",NA,NA,NA,20302779.0552,"Gigabyte","Broadband usage",0,2023-05-22
"CPACT1",NA,"2023-05-23",NA,NA,NA,19452437.5262,"Gigabyte","Broadband usage",0,2023-05-23
"CPACT1",NA,"2023-05-24",NA,NA,NA,19829448.2771,"Gigabyte","Broadband usage",0,2023-05-24
"CPACT1",NA,"2023-05-25",NA,NA,NA,19386733.947,"Gigabyte","Broadband usage",0,2023-05-25
"CPACT1",NA,"2023-05-26",NA,NA,NA,20419477.6632,"Gigabyte","Broadband usage",0,2023-05-26
"CPACT1",NA,"2023-05-27",NA,NA,NA,22555622.5431,"Gigabyte","Broadband usage",0,2023-05-27
"CPACT1",NA,"2023-05-28",NA,NA,NA,23016614.2517,"Gigabyte","Broadband usage",0,2023-05-28
"CPACT1",NA,"2023-05-29",NA,NA,NA,20621294.8272,"Gigabyte","Broadband usage",0,2023-05-29
"CPACT1",NA,"2023-05-30",NA,NA,NA,19485824.5886,"Gigabyte","Broadband usage",0,2023-05-30
"CPACT1",NA,"2023-05-31",NA,NA,NA,20912581.2436,"Gigabyte","Broadband usage",0,2023-05-31
"CPACT1",NA,"2023-06-01",NA,NA,NA,20665432.2626,"Gigabyte","Broadband usage",0,2023-06-01
"CPACT1",NA,"2023-06-02",NA,NA,NA,21665429.8191,"Gigabyte","Broadband usage",0,2023-06-02
"CPACT1",NA,"2023-06-03",NA,NA,NA,22170431.3314,"Gigabyte","Broadband usage",0,2023-06-03
"CPACT1",NA,"2023-06-04",NA,NA,NA,23603301.8285,"Gigabyte","Broadband usage",0,2023-06-04
"CPACT1",NA,"2023-06-05",NA,NA,NA,24442398.5313,"Gigabyte","Broadband usage",0,2023-06-05
"CPACT1",NA,"2023-06-06",NA,NA,NA,21022400.5493,"Gigabyte","Broadband usage",0,2023-06-06
"CPACT1",NA,"2023-06-07",NA,NA,NA,20451970.2357,"Gigabyte","Broadband usage",0,2023-06-07
"CPACT1",NA,"2023-06-08",NA,NA,NA,20744135.4655,"Gigabyte","Broadband usage",0,2023-06-08
"CPACT1",NA,"2023-06-09",NA,NA,NA,22451063.6211,"Gigabyte","Broadband usage",0,2023-06-09
"CPACT1",NA,"2023-06-10",NA,NA,NA,24608210.1242,"Gigabyte","Broadband usage",0,2023-06-10
"CPACT1",NA,"2023-06-11",NA,NA,NA,23735861.6879,"Gigabyte","Broadband usage",0,2023-06-11
"CPACT1",NA,"2023-06-12",NA,NA,NA,20781066.7831,"Gigabyte","Broadband usage",0,2023-06-12
"CPACT1",NA,"2023-06-13",NA,NA,NA,20179052.3108,"Gigabyte","Broadband usage",0,2023-06-13
"CPACT1",NA,"2023-06-14",NA,NA,NA,20837210.4771,"Gigabyte","Broadband usage",0,2023-06-14
"CPACT1",NA,"2023-06-15",NA,NA,NA,21590845.5816,"Gigabyte","Broadband usage",0,2023-06-15
"CPACT1",NA,"2023-06-16",NA,NA,NA,22220903.9688,"Gigabyte","Broadband usage",0,2023-06-16
"CPACT1",NA,"2023-06-17",NA,NA,NA,24502223.0734,"Gigabyte","Broadband usage",0,2023-06-17
"CPACT1",NA,"2023-06-18",NA,NA,NA,24842004.8749,"Gigabyte","Broadband usage",0,2023-06-18
"CPACT1",NA,"2023-06-19",NA,NA,NA,21372607.1471,"Gigabyte","Broadband usage",0,2023-06-19
"CPACT1",NA,"2023-06-20",NA,NA,NA,20937194.2039,"Gigabyte","Broadband usage",0,2023-06-20
"CPACT1",NA,"2023-06-21",NA,NA,NA,22116424.1428,"Gigabyte","Broadband usage",0,2023-06-21
"CPACT1",NA,"2023-06-22",NA,NA,NA,21999614.1329,"Gigabyte","Broadband usage",0,2023-06-22
"CPACT1",NA,"2023-06-23",NA,NA,NA,22083727.7311,"Gigabyte","Broadband usage",0,2023-06-23
"CPACT1",NA,"2023-06-24",NA,NA,NA,24032097.3144,"Gigabyte","Broadband usage",0,2023-06-24
"CPACT1",NA,"2023-06-25",NA,NA,NA,23781981.4184,"Gigabyte","Broadband usage",0,2023-06-25
"CPACT1",NA,"2023-06-26",NA,NA,NA,20871986.3029,"Gigabyte","Broadband usage",0,2023-06-26
"CPACT1",NA,"2023-06-27",NA,NA,NA,21081968.494,"Gigabyte","Broadband usage",0,2023-06-27
"CPACT1",NA,"2023-06-28",NA,NA,NA,20944846.472,"Gigabyte","Broadband usage",0,2023-06-28
"CPACT1",NA,"2023-06-29",NA,NA,NA,21173250.2149,"Gigabyte","Broadband usage",0,2023-06-29
"CPACT1",NA,"2023-06-30",NA,NA,NA,22436110.7742,"Gigabyte","Broadband usage",0,2023-06-30
"CPACT1",NA,"2023-07-01",NA,NA,NA,24216531.7808,"Gigabyte","Broadband usage",0,2023-07-01
"CPACT1",NA,"2023-07-02",NA,NA,NA,24820095.8213,"Gigabyte","Broadband usage",0,2023-07-02
"CPACT1",NA,"2023-07-03",NA,NA,NA,23079263.8048,"Gigabyte","Broadband usage",0,2023-07-03
"CPACT1",NA,"2023-07-04",NA,NA,NA,21783847.7848,"Gigabyte","Broadband usage",0,2023-07-04
"CPACT1",NA,"2023-07-05",NA,NA,NA,22094399.226,"Gigabyte","Broadband usage",0,2023-07-05
"CPACT1",NA,"2023-07-06",NA,NA,NA,21941600.192,"Gigabyte","Broadband usage",0,2023-07-06
"CPACT1",NA,"2023-07-07",NA,NA,NA,22199362.9225,"Gigabyte","Broadband usage",0,2023-07-07
"CPACT1",NA,"2023-07-08",NA,NA,NA,24537763.6754,"Gigabyte","Broadband usage",0,2023-07-08
"CPACT1",NA,"2023-07-09",NA,NA,NA,25325205.6192,"Gigabyte","Broadband usage",0,2023-07-09
"CPACT1",NA,"2023-07-10",NA,NA,NA,22318439.3381,"Gigabyte","Broadband usage",0,2023-07-10
"CPACT1",NA,"2023-07-11",NA,NA,NA,21696429.1908,"Gigabyte","Broadband usage",0,2023-07-11
"CPACT1",NA,"2023-07-12",NA,NA,NA,22600499.0711,"Gigabyte","Broadband usage",0,2023-07-12
"CPACT1",NA,"2023-07-13",NA,NA,NA,22818399.1832,"Gigabyte","Broadband usage",0,2023-07-13
"CPACT1",NA,"2023-07-14",NA,NA,NA,23716123.3448,"Gigabyte","Broadband usage",0,2023-07-14
"CPACT1",NA,"2023-07-15",NA,NA,NA,23188639.1851,"Gigabyte","Broadband usage",0,2023-07-15
"CPACT1",NA,"2023-07-16",NA,NA,NA,23932683.7999,"Gigabyte","Broadband usage",0,2023-07-16
"CPACT1",NA,"2023-07-17",NA,NA,NA,20588928.2259,"Gigabyte","Broadband usage",0,2023-07-17
"CPACT1",NA,"2023-07-18",NA,NA,NA,19827375.8762,"Gigabyte","Broadband usage",0,2023-07-18
"CPACT1",NA,"2023-07-19",NA,NA,NA,20577262.226,"Gigabyte","Broadband usage",0,2023-07-19
"CPACT1",NA,"2023-07-20",NA,NA,NA,20023896.7605,"Gigabyte","Broadband usage",0,2023-07-20
"CPACT1",NA,"2023-07-21",NA,NA,NA,22581612.9599,"Gigabyte","Broadband usage",0,2023-07-21
"CPACT1",NA,"2023-07-22",NA,NA,NA,23835827.7984,"Gigabyte","Broadband usage",0,2023-07-22
"CPACT1",NA,"2023-07-23",NA,NA,NA,23950800.4658,"Gigabyte","Broadband usage",0,2023-07-23
"CPACT1",NA,"2023-07-24",NA,NA,NA,20725381.9176,"Gigabyte","Broadband usage",0,2023-07-24
"CPACT1",NA,"2023-07-25",NA,NA,NA,20325466.8112,"Gigabyte","Broadband usage",0,2023-07-25
"CPACT1",NA,"2023-07-26",NA,NA,NA,20904017.3261,"Gigabyte","Broadband usage",0,2023-07-26
"CPACT1",NA,"2023-07-27",NA,NA,NA,21282877.1226,"Gigabyte","Broadband usage",0,2023-07-27
"CPACT1",NA,"2023-07-28",NA,NA,NA,21365362.1584,"Gigabyte","Broadband usage",0,2023-07-28
"CPACT1",NA,"2023-07-29",NA,NA,NA,23294320.675,"Gigabyte","Broadband usage",0,2023-07-29
"CPACT1",NA,"2023-07-30",NA,NA,NA,23842366.911,"Gigabyte","Broadband usage",0,2023-07-30
"CPACT1",NA,"2023-07-31",NA,NA,NA,20700750.7871,"Gigabyte","Broadband usage",0,2023-07-31
"CPACT1",NA,"2023-08-01",NA,NA,NA,20459077.8043,"Gigabyte","Broadband usage",0,2023-08-01
"CPACT1",NA,"2023-08-02",NA,NA,NA,21655516.2248,"Gigabyte","Broadband usage",0,2023-08-02
"CPACT1",NA,"2023-08-03",NA,NA,NA,21718366.7119,"Gigabyte","Broadband usage",0,2023-08-03
"CPACT1",NA,"2023-08-04",NA,NA,NA,22572716.7214,"Gigabyte","Broadband usage",0,2023-08-04
"CPACT1",NA,"2023-08-05",NA,NA,NA,23888556.2534,"Gigabyte","Broadband usage",0,2023-08-05
"CPACT1",NA,"2023-08-06",NA,NA,NA,24063063.6366,"Gigabyte","Broadband usage",0,2023-08-06
"CPACT1",NA,"2023-08-07",NA,NA,NA,21314348.5233,"Gigabyte","Broadband usage",0,2023-08-07
"CPACT1",NA,"2023-08-08",NA,NA,NA,21887383.2583,"Gigabyte","Broadband usage",0,2023-08-08
"CPACT1",NA,"2023-08-09",NA,NA,NA,21973001.1487,"Gigabyte","Broadband usage",0,2023-08-09
"CPACT1",NA,"2023-08-10",NA,NA,NA,21689548.5668,"Gigabyte","Broadband usage",0,2023-08-10
"CPACT1",NA,"2023-08-11",NA,NA,NA,22004731.9824,"Gigabyte","Broadband usage",0,2023-08-11
"CPACT1",NA,"2023-08-12",NA,NA,NA,24307064.4447,"Gigabyte","Broadband usage",0,2023-08-12
"CPACT1",NA,"2023-08-13",NA,NA,NA,24571771.8424,"Gigabyte","Broadband usage",0,2023-08-13
"CPACT1",NA,"2023-08-14",NA,NA,NA,21298244.829,"Gigabyte","Broadband usage",0,2023-08-14
"CPACT1",NA,"2023-08-15",NA,NA,NA,20710796.4169,"Gigabyte","Broadband usage",0,2023-08-15
"CPACT1",NA,"2023-08-16",NA,NA,NA,21566398.5734,"Gigabyte","Broadband usage",0,2023-08-16
"CPACT1",NA,"2023-08-17",NA,NA,NA,21011846.1057,"Gigabyte","Broadband usage",0,2023-08-17
"CPACT1",NA,"2023-08-18",NA,NA,NA,21695907.1534,"Gigabyte","Broadband usage",0,2023-08-18
"CPACT1",NA,"2023-08-19",NA,NA,NA,24830990.7696,"Gigabyte","Broadband usage",0,2023-08-19
"CPACT1",NA,"2023-08-20",NA,NA,NA,25507049.8477,"Gigabyte","Broadband usage",0,2023-08-20
"CPACT1",NA,"2023-08-21",NA,NA,NA,21621970.5956,"Gigabyte","Broadband usage",0,2023-08-21
"CPACT1",NA,"2023-08-22",NA,NA,NA,20029230.7365,"Gigabyte","Broadband usage",0,2023-08-22
"CPACT1",NA,"2023-08-23",NA,NA,NA,20177843.3015,"Gigabyte","Broadband usage",0,2023-08-23
"CPACT1",NA,"2023-08-24",NA,NA,NA,20419240.1267,"Gigabyte","Broadband usage",0,2023-08-24
"CPACT1",NA,"2023-08-25",NA,NA,NA,22023915.3173,"Gigabyte","Broadband usage",0,2023-08-25
"CPACT1",NA,"2023-08-26",NA,NA,NA,24709831.3477,"Gigabyte","Broadband usage",0,2023-08-26
"CPACT1",NA,"2023-08-27",NA,NA,NA,24537103.1612,"Gigabyte","Broadband usage",0,2023-08-27
"CPACT1",NA,"2023-08-28",NA,NA,NA,21223788.7146,"Gigabyte","Broadband usage",0,2023-08-28
"CPACT1",NA,"2023-08-29",NA,NA,NA,20400609.6326,"Gigabyte","Broadband usage",0,2023-08-29
"CPACT1",NA,"2023-08-30",NA,NA,NA,21546969.6191,"Gigabyte","Broadband usage",0,2023-08-30
"CPACT1",NA,"2023-08-31",NA,NA,NA,23078840.7811,"Gigabyte","Broadband usage",0,2023-08-31
"CPACT1",NA,"2023-09-01",NA,NA,NA,22676038.6898,"Gigabyte","Broadband usage",0,2023-09-01
"CPACT1",NA,"2023-09-02",NA,NA,NA,24009815.3086,"Gigabyte","Broadband usage",0,2023-09-02
"CPACT1",NA,"2023-09-03",NA,NA,NA,24109392.8682,"Gigabyte","Broadband usage",0,2023-09-03
"CPACT1",NA,"2023-09-04",NA,NA,NA,21887406.3352,"Gigabyte","Broadband usage",0,2023-09-04
"CPACT1",NA,"2023-09-05",NA,NA,NA,21047204.2463,"Gigabyte","Broadband usage",0,2023-09-05
"CPACT1",NA,"2023-09-06",NA,NA,NA,21012693.9502,"Gigabyte","Broadband usage",0,2023-09-06
"CPACT1",NA,"2023-09-07",NA,NA,NA,21440137.9447,"Gigabyte","Broadband usage",0,2023-09-07
"CPACT1",NA,"2023-09-08",NA,NA,NA,22006336.3431,"Gigabyte","Broadband usage",0,2023-09-08
"CPACT1",NA,"2023-09-09",NA,NA,NA,24853522.571,"Gigabyte","Broadband usage",0,2023-09-09
"CPACT1",NA,"2023-09-10",NA,NA,NA,24697978.3264,"Gigabyte","Broadband usage",0,2023-09-10
"CPACT1",NA,"2023-09-11",NA,NA,NA,22156498.5941,"Gigabyte","Broadband usage",0,2023-09-11
"CPACT1",NA,"2023-09-12",NA,NA,NA,20832688.8501,"Gigabyte","Broadband usage",0,2023-09-12
"CPACT1",NA,"2023-09-13",NA,NA,NA,21988275.3926,"Gigabyte","Broadband usage",0,2023-09-13
"CPACT1",NA,"2023-09-14",NA,NA,NA,21637224.6252,"Gigabyte","Broadband usage",0,2023-09-14
"CPACT1",NA,"2023-09-15",NA,NA,NA,21424759.8838,"Gigabyte","Broadband usage",0,2023-09-15
"CPACT1",NA,"2023-09-16",NA,NA,NA,24292572.3892,"Gigabyte","Broadband usage",0,2023-09-16
"CPACT1",NA,"2023-09-17",NA,NA,NA,25108304.1422,"Gigabyte","Broadband usage",0,2023-09-17
"CPACT1",NA,"2023-09-18",NA,NA,NA,21647818.9729,"Gigabyte","Broadband usage",0,2023-09-18
"CPACT1",NA,"2023-09-19",NA,NA,NA,20470999.0352,"Gigabyte","Broadband usage",0,2023-09-19
"CPACT1",NA,"2023-09-20",NA,NA,NA,20824960.6493,"Gigabyte","Broadband usage",0,2023-09-20
"CPACT1",NA,"2023-09-21",NA,NA,NA,20895025.6667,"Gigabyte","Broadband usage",0,2023-09-21
"CPACT1",NA,"2023-09-22",NA,NA,NA,22961077.3301,"Gigabyte","Broadband usage",0,2023-09-22
"CPACT1",NA,"2023-09-23",NA,NA,NA,26336509.2598,"Gigabyte","Broadband usage",0,2023-09-23
"CPACT1",NA,"2023-09-24",NA,NA,NA,24916197.2243,"Gigabyte","Broadband usage",0,2023-09-24
"CPACT1",NA,"2023-09-25",NA,NA,NA,23694807.7506,"Gigabyte","Broadband usage",0,2023-09-25
"CPACT1",NA,"2023-09-26",NA,NA,NA,23079876.7755,"Gigabyte","Broadband usage",0,2023-09-26
"CPACT1",NA,"2023-09-27",NA,NA,NA,23937085.7446,"Gigabyte","Broadband usage",0,2023-09-27
"CPACT1",NA,"2023-09-28",NA,NA,NA,25071850.6504,"Gigabyte","Broadband usage",0,2023-09-28
"CPACT1",NA,"2023-09-29",NA,NA,NA,23682431.6013,"Gigabyte","Broadband usage",0,2023-09-29
"CPACT1",NA,"2023-09-30",NA,NA,NA,26005633.7416,"Gigabyte","Broadband usage",0,2023-09-30
"CPACT1",NA,"2023-10-01",NA,NA,NA,24346002.0525,"Gigabyte","Broadband usage",0,2023-10-01
"CPACT1",NA,"2023-10-02",NA,NA,NA,23356465.0479,"Gigabyte","Broadband usage",0,2023-10-02
"CPACT1",NA,"2023-10-03",NA,NA,NA,20770182.7485,"Gigabyte","Broadband usage",0,2023-10-03
"CPACT1",NA,"2023-10-04",NA,NA,NA,21412906.0235,"Gigabyte","Broadband usage",0,2023-10-04
"CPACT1",NA,"2023-10-05",NA,NA,NA,22013852.9967,"Gigabyte","Broadband usage",0,2023-10-05
"CPACT1",NA,"2023-10-06",NA,NA,NA,23472253.6541,"Gigabyte","Broadband usage",0,2023-10-06
"CPACT1",NA,"2023-10-07",NA,NA,NA,24968349.6818,"Gigabyte","Broadband usage",0,2023-10-07
"CPACT1",NA,"2023-10-08",NA,NA,NA,25475005.4366,"Gigabyte","Broadband usage",0,2023-10-08
"CPACT1",NA,"2023-10-09",NA,NA,NA,21669362.249,"Gigabyte","Broadband usage",0,2023-10-09
"CPACT1",NA,"2023-10-10",NA,NA,NA,21554506.9352,"Gigabyte","Broadband usage",0,2023-10-10
"CPACT1",NA,"2023-10-11",NA,NA,NA,22639006.4946,"Gigabyte","Broadband usage",0,2023-10-11
"CPACT1",NA,"2023-10-12",NA,NA,NA,21389651.5887,"Gigabyte","Broadband usage",0,2023-10-12
"CPACT1",NA,"2023-10-13",NA,NA,NA,21880755.4551,"Gigabyte","Broadband usage",0,2023-10-13
"CPACT1",NA,"2023-10-14",NA,NA,NA,23910800.8054,"Gigabyte","Broadband usage",0,2023-10-14
"CPACT1",NA,"2023-10-15",NA,NA,NA,25897388.3762,"Gigabyte","Broadband usage",0,2023-10-15
"CPACT1",NA,"2023-10-16",NA,NA,NA,21639827.586,"Gigabyte","Broadband usage",0,2023-10-16
"CPACT1",NA,"2023-10-17",NA,NA,NA,21043715.2327,"Gigabyte","Broadband usage",0,2023-10-17
"CPACT1",NA,"2023-10-18",NA,NA,NA,21872433.3557,"Gigabyte","Broadband usage",0,2023-10-18
"CPACT1",NA,"2023-10-19",NA,NA,NA,20296992.4261,"Gigabyte","Broadband usage",0,2023-10-19
"CPACT1",NA,"2023-10-20",NA,NA,NA,21499964.4496,"Gigabyte","Broadband usage",0,2023-10-20
"CPACT1",NA,"2023-10-21",NA,NA,NA,23587451.0616,"Gigabyte","Broadband usage",0,2023-10-21
"CPACT1",NA,"2023-10-22",NA,NA,NA,23791592.0434,"Gigabyte","Broadband usage",0,2023-10-22
"CPACT1",NA,"2023-10-23",NA,NA,NA,23209330.1172,"Gigabyte","Broadband usage",0,2023-10-23
"CPACT1",NA,"2023-10-24",NA,NA,NA,20949444.7668,"Gigabyte","Broadband usage",0,2023-10-24
"CPACT1",NA,"2023-10-25",NA,NA,NA,20791857.1162,"Gigabyte","Broadband usage",0,2023-10-25
"CPACT1",NA,"2023-10-26",NA,NA,NA,21325346.9334,"Gigabyte","Broadband usage",0,2023-10-26
"CPACT1",NA,"2023-10-27",NA,NA,NA,22640936.5734,"Gigabyte","Broadband usage",0,2023-10-27
"CPACT1",NA,"2023-10-28",NA,NA,NA,23977474.9034,"Gigabyte","Broadband usage",0,2023-10-28
"CPACT1",NA,"2023-10-29",NA,NA,NA,25785610.1278,"Gigabyte","Broadband usage",0,2023-10-29
"CPACT1",NA,"2023-10-30",NA,NA,NA,22094328.6471,"Gigabyte","Broadband usage",0,2023-10-30
"CPACT1",NA,"2023-10-31",NA,NA,NA,20995298.4342,"Gigabyte","Broadband usage",0,2023-10-31
"CPACT1",NA,"2023-11-01",NA,NA,NA,21392883.029,"Gigabyte","Broadband usage",0,2023-11-01
"CPACT1",NA,"2023-11-02",NA,NA,NA,21849024.3121,"Gigabyte","Broadband usage",0,2023-11-02
"CPACT1",NA,"2023-11-03",NA,NA,NA,24566588.9987,"Gigabyte","Broadband usage",0,2023-11-03
"CPACT1",NA,"2023-11-04",NA,NA,NA,25394075.6077,"Gigabyte","Broadband usage",0,2023-11-04
"CPACT1",NA,"2023-11-05",NA,NA,NA,23931290.6273,"Gigabyte","Broadband usage",0,2023-11-05
"CPACT1",NA,"2023-11-06",NA,NA,NA,21540183.4194,"Gigabyte","Broadband usage",0,2023-11-06
"CPACT1",NA,"2023-11-07",NA,NA,NA,20200679.0275,"Gigabyte","Broadband usage",0,2023-11-07
"CPACT1",NA,"2023-11-08",NA,NA,NA,21772561.1869,"Gigabyte","Broadband usage",0,2023-11-08
"CPACT1",NA,"2023-11-09",NA,NA,NA,24247654.208,"Gigabyte","Broadband usage",0,2023-11-09
"CPACT1",NA,"2023-11-10",NA,NA,NA,22646084.1624,"Gigabyte","Broadband usage",0,2023-11-10
"CPACT1",NA,"2023-11-11",NA,NA,NA,22799710.1779,"Gigabyte","Broadband usage",0,2023-11-11
"CPACT1",NA,"2023-11-12",NA,NA,NA,23649938.6944,"Gigabyte","Broadband usage",0,2023-11-12
"CPACT1",NA,"2023-11-13",NA,NA,NA,21582789.6041,"Gigabyte","Broadband usage",0,2023-11-13
"CPACT1",NA,"2023-11-14",NA,NA,NA,21134333.5808,"Gigabyte","Broadband usage",0,2023-11-14
"CPACT1",NA,"2023-11-15",NA,NA,NA,21800472.5691,"Gigabyte","Broadband usage",0,2023-11-15
"CPACT1",NA,"2023-11-16",NA,NA,NA,22368986.673,"Gigabyte","Broadband usage",0,2023-11-16
"CPACT1",NA,"2023-11-17",NA,NA,NA,25226211.2743,"Gigabyte","Broadband usage",0,2023-11-17
"CPACT1",NA,"2023-11-18",NA,NA,NA,25836213.1898,"Gigabyte","Broadband usage",0,2023-11-18
"CPACT1",NA,"2023-11-19",NA,NA,NA,25975495.4279,"Gigabyte","Broadband usage",0,2023-11-19
"CPACT1",NA,"2023-11-20",NA,NA,NA,22587750.1253,"Gigabyte","Broadband usage",0,2023-11-20
"CPACT1",NA,"2023-11-21",NA,NA,NA,21440848.3328,"Gigabyte","Broadband usage",0,2023-11-21
"CPACT1",NA,"2023-11-22",NA,NA,NA,21816776.0152,"Gigabyte","Broadband usage",0,2023-11-22
"CPACT1",NA,"2023-11-23",NA,NA,NA,21425710.7341,"Gigabyte","Broadband usage",0,2023-11-23
"CPACT1",NA,"2023-11-24",NA,NA,NA,22064137.6893,"Gigabyte","Broadband usage",0,2023-11-24
"CPACT1",NA,"2023-11-25",NA,NA,NA,23079290.943,"Gigabyte","Broadband usage",0,2023-11-25
"CPACT1",NA,"2023-11-26",NA,NA,NA,23098746.196,"Gigabyte","Broadband usage",0,2023-11-26
"CPACT1",NA,"2023-11-27",NA,NA,NA,21130816.2108,"Gigabyte","Broadband usage",0,2023-11-27
"CPACT1",NA,"2023-11-28",NA,NA,NA,21218602.3221,"Gigabyte","Broadband usage",0,2023-11-28
"CPACT1",NA,"2023-11-29",NA,NA,NA,21072266.897,"Gigabyte","Broadband usage",0,2023-11-29
"CPACT1",NA,"2023-11-30",NA,NA,NA,20561112.6933,"Gigabyte","Broadband usage",0,2023-11-30
"CPACT1",NA,"2023-12-01",NA,NA,NA,21440372.135,"Gigabyte","Broadband usage",0,2023-12-01
"CPACT1",NA,"2023-12-02",NA,NA,NA,22560703.0126,"Gigabyte","Broadband usage",0,2023-12-02
"CPACT1",NA,"2023-12-03",NA,NA,NA,27435259.9058,"Gigabyte","Broadband usage",0,2023-12-03
"CPACT1",NA,"2023-12-04",NA,NA,NA,25223085.6506,"Gigabyte","Broadband usage",0,2023-12-04
"CPACT1",NA,"2023-12-05",NA,NA,NA,21775790.6055,"Gigabyte","Broadband usage",0,2023-12-05
"CPACT1",NA,"2023-12-06",NA,NA,NA,21858338.5607,"Gigabyte","Broadband usage",0,2023-12-06
"CPACT1",NA,"2023-12-07",NA,NA,NA,23898007.6605,"Gigabyte","Broadband usage",0,2023-12-07
"CPACT1",NA,"2023-12-08",NA,NA,NA,22480400.1423,"Gigabyte","Broadband usage",0,2023-12-08
"CPACT1",NA,"2023-12-09",NA,NA,NA,22963987.0835,"Gigabyte","Broadband usage",0,2023-12-09
"CPACT1",NA,"2023-12-10",NA,NA,NA,24436026.824,"Gigabyte","Broadband usage",0,2023-12-10
"CPACT1",NA,"2023-12-11",NA,NA,NA,21536453.7612,"Gigabyte","Broadband usage",0,2023-12-11
"CPACT1",NA,"2023-12-12",NA,NA,NA,21666224.921,"Gigabyte","Broadband usage",0,2023-12-12
"CPACT1",NA,"2023-12-13",NA,NA,NA,22374969.0419,"Gigabyte","Broadband usage",0,2023-12-13
"CPACT1",NA,"2023-12-14",NA,NA,NA,21693604.6033,"Gigabyte","Broadband usage",0,2023-12-14
"CPACT1",NA,"2023-12-15",NA,NA,NA,22928984.5086,"Gigabyte","Broadband usage",0,2023-12-15
"CPACT1",NA,"2023-12-16",NA,NA,NA,23497330.9745,"Gigabyte","Broadband usage",0,2023-12-16
"CPACT1",NA,"2023-12-17",NA,NA,NA,24013285.1933,"Gigabyte","Broadband usage",0,2023-12-17
"CPACT1",NA,"2023-12-18",NA,NA,NA,22357702.7457,"Gigabyte","Broadband usage",0,2023-12-18
"CPACT1",NA,"2023-12-19",NA,NA,NA,21602399.1516,"Gigabyte","Broadband usage",0,2023-12-19
"CPACT1",NA,"2023-12-20",NA,NA,NA,21979421.0353,"Gigabyte","Broadband usage",0,2023-12-20
"CPACT1",NA,"2023-12-21",NA,NA,NA,21406060.1737,"Gigabyte","Broadband usage",0,2023-12-21
"CPACT1",NA,"2023-12-22",NA,NA,NA,21649762.2231,"Gigabyte","Broadband usage",0,2023-12-22
"CPACT1",NA,"2023-12-23",NA,NA,NA,22136865.2124,"Gigabyte","Broadband usage",0,2023-12-23
"CPACT1",NA,"2023-12-24",NA,NA,NA,22245861.3038,"Gigabyte","Broadband usage",0,2023-12-24
"CPACT1",NA,"2023-12-25",NA,NA,NA,21266667.414,"Gigabyte","Broadband usage",0,2023-12-25
"CPACT1",NA,"2023-12-26",NA,NA,NA,22568054.3644,"Gigabyte","Broadband usage",0,2023-12-26
"CPACT1",NA,"2023-12-27",NA,NA,NA,21510528.7567,"Gigabyte","Broadband usage",0,2023-12-27
"CPACT1",NA,"2023-12-28",NA,NA,NA,21291363.5656,"Gigabyte","Broadband usage",0,2023-12-28
"CPACT1",NA,"2023-12-29",NA,NA,NA,22869756.3077,"Gigabyte","Broadband usage",0,2023-12-29
"CPACT1",NA,"2023-12-30",NA,NA,NA,20897350.8867,"Gigabyte","Broadband usage",0,2023-12-30
"CPACT1",NA,"2023-12-31",NA,NA,NA,20116011.9299,"Gigabyte","Broadband usage",0,2023-12-31
"CPACT1",NA,"2024-01-01",NA,NA,NA,20609362.5,"Gigabyte","Broadband usage",0,2024-01-01
"CPACT1",NA,"2024-01-02",NA,NA,NA,21124555.629,"Gigabyte","Broadband usage",0,2024-01-02
"CPACT1",NA,"2024-01-03",NA,NA,NA,21132871.637,"Gigabyte","Broadband usage",0,2024-01-03
"CPACT1",NA,"2024-01-04",NA,NA,NA,21536076.5937,"Gigabyte","Broadband usage",0,2024-01-04
"CPACT1",NA,"2024-01-05",NA,NA,NA,22283998.0356,"Gigabyte","Broadband usage",0,2024-01-05
"CPACT1",NA,"2024-01-06",NA,NA,NA,22533157.9619,"Gigabyte","Broadband usage",0,2024-01-06
"CPACT1",NA,"2024-01-07",NA,NA,NA,22002417.1219,"Gigabyte","Broadband usage",0,2024-01-07
"CPACT1",NA,"2024-01-08",NA,NA,NA,21594624.069,"Gigabyte","Broadband usage",0,2024-01-08
"CPACT1",NA,"2024-01-09",NA,NA,NA,21567740.312,"Gigabyte","Broadband usage",0,2024-01-09
"CPACT1",NA,"2024-01-10",NA,NA,NA,21955401.1255,"Gigabyte","Broadband usage",0,2024-01-10
